date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,vapour_pressure_deficit_max,soil_temperature_0_to_7cm_mean
2016-03-21,34.5,25.6,0.2,21.09,4.89,3.19,30.2
2016-03-22,34,24.1,0,23.82,5.19,3.89,30.1
2016-03-23,33.4,23.1,0,24.04,5.26,3.65,29.7
2016-03-24,33.6,20.3,0,23.45,5.1,3.38,29.2
2016-03-25,34.1,23.3,0,23.69,5.69,3.23,30
2016-03-26,34.4,24.1,0,22.87,5.68,3.05,30.7
2016-03-27,33.8,25,0.6,21.23,5.37,2.62,30.8
2016-03-28,34.4,25.9,0.6,20.29,5.06,3.66,30.9
2016-03-29,34.3,25,0,21.92,5.62,3.01,31.3
2016-03-30,33.3,26,0.6,19.22,4.89,2.46,31.1
2016-03-31,33.2,21.8,1.6,20.75,4.9,2.33,30.9
2016-04-01,32.4,24.5,3.2,21.13,4.64,2.15,30
2016-04-02,33.5,24.1,3.5,18.35,4.14,2.27,29.4
2016-04-03,33.9,26.4,0.1,17.51,4.56,2.38,30.1
2016-04-04,35.4,26.5,5.1,20.72,5.04,2.8,31.2
2016-04-05,35.4,26.3,0,21.95,5.38,2.56,31.6
2016-04-06,37.8,25.6,2.1,24.81,6.31,4.34,32.3
2016-04-07,37.9,25.2,0,24.25,6.22,4.4,32.6
2016-04-08,36.4,26.7,0.8,22.4,5.77,3.69,33
2016-04-09,37.9,26.5,0.7,24.34,6.34,4.12,33.4
2016-04-10,38.8,26.5,0,24.86,6.5,4.74,34
2016-04-11,40.2,26.8,0.4,24.69,6.79,5.56,34.6
2016-04-12,39.7,27.2,0,24.38,6.74,5.64,35
2016-04-13,38.8,25.7,0,25.92,7.02,5.45,35.2
2016-04-14,39.5,26.5,0,25.31,6.7,5.64,34.9
2016-04-15,40.3,26.9,0,25.75,7.11,5.82,35.1
2016-04-16,36.9,27.4,0,23.83,6.52,3.23,34.4
2016-04-17,38.2,27.3,0,24.61,6.63,3.51,35.4
2016-04-18,37.1,27.8,0,21.85,6.24,3.33,35.1
2016-04-19,39.2,28,0,24.29,7.3,4.15,35.8
2016-04-20,38,27.7,0,25.3,7.3,3.6,35.5
2016-04-21,38.1,27.6,0,24.62,6.9,3.84,35.5
2016-04-22,38.9,27.9,0,25.51,7.01,4.28,36.3
2016-04-23,39.4,28,0,25.86,7.28,4.58,36.7
2016-04-24,39.8,27.9,0,26.37,6.91,5.9,37
2016-04-25,37.3,27.9,0,22.29,6.06,3.41,35.7
2016-04-26,36.7,28,0,21.45,6.01,3.12,35.3
2016-04-27,38,28,0,24.82,6.63,3.55,36.2
2016-04-28,38.9,27.8,0,24.14,6.24,4.13,36.4
2016-04-29,39.4,27.7,1.2,24.18,6.53,4.79,36.5
2016-04-30,38.8,28,0,21.83,6.31,4.82,35.7
2016-05-01,39.4,27.2,1.4,25.4,6.96,4.99,36
2016-05-02,38.1,24.4,23.2,26.16,6.2,3.68,35.6
2016-05-03,34.6,25.5,7.8,20.78,5.05,2.51,33
2016-05-04,34.4,26.9,2.9,20.2,4.67,2.52,32
2016-05-05,34.6,26.9,1.9,24.33,5.4,2.48,32.3
2016-05-06,35.3,25.4,0.8,24.93,5.79,2.81,32.3
2016-05-07,34.8,26.6,10.2,24.48,5.76,2.63,32.5
2016-05-08,34.4,25.7,1.4,23.38,5.35,2.41,32
2016-05-09,33.6,26.6,2.8,22.78,5.1,1.97,32.2
2016-05-10,34,27.2,3.3,19.4,4.46,2.18,32
2016-05-11,34.9,26.5,0.3,23.94,5.42,2.76,32.6
2016-05-12,35.5,27.4,6.8,23.02,5.54,2.67,32.7
2016-05-13,36.2,26.6,6,20.95,5.24,2.82,32.3
2016-05-14,35.5,28.2,0,22.62,6.05,2.48,32.2
2016-05-15,35.5,28,0,22.72,6.32,2.61,32.5
2016-05-16,35.5,28.7,0.2,21.5,6.23,2.57,32.7
2016-05-17,35.3,28.6,0,21.32,6.21,2.74,32.6
2016-05-18,35.6,28,0.8,22.22,6.17,2.99,32.6
2016-05-19,30.7,26,8.6,10.18,2.52,1.3,29.7
2016-05-20,27.7,25.5,24,5.3,1.25,0.65,27.9
2016-05-21,29.3,24.5,63.6,7.19,1.68,1.12,27.2
2016-05-22,34.1,25,0,22.29,5.02,2.04,30.5
2016-05-23,34.4,27.5,2.1,17.2,3.93,1.96,31.2
2016-05-24,33.8,27.1,3.3,19.88,4.37,1.88,31.4
2016-05-25,35.5,27,1.5,24.39,5.47,2.36,32
2016-05-26,35,27.3,7.1,20.85,4.65,2.25,31.7
2016-05-27,34.5,27.2,0,22.06,4.97,1.96,31.4
2016-05-28,33.8,27.4,5.6,21.61,4.69,1.98,31.9
2016-05-29,34.4,27.2,0.7,23.27,5.13,2.16,32
2016-05-30,34.3,26.9,3.4,21.22,4.72,2.09,31.9
2016-05-31,34.4,27.6,4.1,21.72,4.91,2.06,32.3
2016-06-01,33.2,27.7,0.9,18.81,4.18,1.74,31.6
2016-06-02,33.3,26.7,1.8,21.62,4.84,1.88,31.6
2016-06-03,32.9,26.8,1.7,20.97,4.74,1.86,31.4
2016-06-04,32.6,26.7,2.1,20.2,4.44,1.83,31.1
2016-06-05,32.1,26.6,2.6,17.95,3.96,1.49,31
2016-06-06,30.6,26.4,11.5,12.7,2.81,0.95,29.7
2016-06-07,31.8,25.7,8.5,16.55,3.56,1.3,29.9
2016-06-08,31.8,26.3,3.2,18.35,3.98,1.41,30.2
2016-06-09,31.4,26.5,1.5,14.22,3.23,1.43,30.1
2016-06-10,33.9,27.1,12.9,21.23,4.68,1.82,31.6
2016-06-11,37.3,28.8,1.8,25.08,6,2.88,32.8
2016-06-12,35.4,29.4,0,20.78,5.12,2.07,32.6
2016-06-13,33.3,27.7,14.2,11.22,2.6,1.57,30.8
2016-06-14,34.5,27.1,6.4,19.77,4.47,1.9,31.4
2016-06-15,33.6,26.8,22.3,16.03,3.73,1.79,30.9
2016-06-16,32.7,26.9,8.1,16.88,3.75,1.75,30.5
2016-06-17,31.9,26.4,8.8,15.62,3.39,1.25,30
2016-06-18,30.8,26,5.2,14.6,3.29,1.13,29.5
2016-06-19,31.3,26.1,5.8,18.37,4.02,1.21,30.1
2016-06-20,32.1,26.8,1.2,20.6,4.7,1.43,30.5
2016-06-21,32.6,27,0.8,20.92,4.73,1.48,30.8
2016-06-22,32.5,27.3,1.2,19.48,4.49,1.68,30.8
2016-06-23,31.6,27.6,0.6,13.22,3.31,1.4,30.2
2016-06-24,31.3,27.2,12.5,10.71,2.63,1.43,29.4
2016-06-25,32.2,26.8,1,17.47,4.05,1.94,30
2016-06-26,32.9,26.6,14.7,18.95,4.06,1.73,30.5
2016-06-27,31.7,26.8,9.7,18.32,3.96,1.35,30.2
2016-06-28,32.1,26.8,2.2,19.8,4.42,1.42,30.6
2016-06-29,32.9,27.2,1.9,20.8,4.72,1.66,30.8
2016-06-30,32.7,27.1,2.4,20.72,4.59,1.49,30.9
2016-07-01,31.2,27.1,4.8,14.85,3.32,1.2,30
2016-07-02,29.8,26.2,7.3,8.49,1.98,0.84,28.9
2016-07-03,29.3,26.2,10.6,8.27,1.87,0.66,28.4
2016-07-04,29.8,26.5,30.8,7.96,1.93,0.82,28.1
2016-07-05,29.6,26.4,30.6,9.85,2.08,0.65,28.3
2016-07-06,30.2,26.5,6.6,11.46,2.46,0.8,28.8
2016-07-07,31.9,26.6,5.2,14,3.13,1.41,29.6
2016-07-08,31.7,26.4,11.1,16.47,3.51,1.38,29.9
2016-07-09,30.4,26,1.1,12.57,2.85,0.97,29.1
2016-07-10,30.6,26.1,1.8,14.58,3.37,1.33,29.1
2016-07-11,31,26.2,16.1,13.1,2.88,1.14,29.1
2016-07-12,30.4,26,6.2,14.17,3.04,1.07,29
2016-07-13,31.3,26.9,2.2,17.6,4.02,1.49,29.9
2016-07-14,31.1,27.4,10.5,14.05,3.15,1.01,29.9
2016-07-15,30.7,26.3,31,9.97,2.23,1.05,29
2016-07-16,29.6,26.8,5.1,7.13,1.92,0.91,28.2
2016-07-17,29.1,26.7,3.3,5.1,1.48,0.79,27.7
2016-07-18,30.2,26.9,1.1,8.08,2.2,0.96,28.3
2016-07-19,31.6,26.2,6.6,14.46,3.23,1.45,29.1
2016-07-20,31.6,27.1,12.1,15.28,3.37,1.28,29.6
2016-07-21,31.7,26.9,0.8,13.67,3.11,1.05,29.5
2016-07-22,29.6,26.5,10.3,12.93,2.84,0.84,28.9
2016-07-23,29.5,25.6,10.7,13.06,2.81,1.04,28.6
2016-07-24,30.5,25.9,6.2,12.69,2.82,1.16,28.4
2016-07-25,28.5,25.7,15.8,9.78,2.02,0.56,27.9
2016-07-26,28.3,24.8,6.9,7.32,1.65,0.56,27.2
2016-07-27,30.7,24.5,6.7,16.5,3.43,1.14,28.4
2016-07-28,32,25.7,0,21.14,4.59,1.51,29.8
2016-07-29,32,26.3,5.1,16.16,3.48,1.35,30.1
2016-07-30,31.6,26.4,18.5,14.64,3.17,1.45,29.8
2016-07-31,32.3,25.4,7.6,18.96,4.08,1.53,30.1
2016-08-01,29.4,25.1,11.5,10.54,2.3,0.91,28.7
2016-08-02,28.2,25.3,7.9,8.08,1.78,0.59,27.7
2016-08-03,30.1,25.4,7.1,14.58,3.09,0.92,28.4
2016-08-04,30.6,25.3,3.2,15.33,3.4,1.05,28.7
2016-08-05,31,25.9,8.3,14.61,3.25,1.19,29
2016-08-06,27.5,25.8,36.6,5.48,1.2,0.36,27.5
2016-08-07,29.4,25.1,9.5,8.15,1.76,0.69,27.4
2016-08-08,27.7,25.5,57,3.25,0.86,0.45,27.1
2016-08-09,27.8,25.5,15.9,5.54,1.28,0.56,26.8
2016-08-10,26.4,25.1,17,5.05,1.12,0.24,26.3
2016-08-11,30.4,25.3,11.1,12.12,2.75,1,27.5
2016-08-12,31,25.8,6.5,15.5,3.41,1.14,28.7
2016-08-13,32.4,26.6,3.6,18.35,4.09,1.49,29.9
2016-08-14,32.2,26.9,12.5,14.84,3.25,1.41,29.9
2016-08-15,32.1,26.2,13.4,14.01,3.08,1.47,29.5
2016-08-16,32,26.3,2.5,18.72,4.03,1.4,29.8
2016-08-17,27.1,25.8,14.4,4.8,1.19,0.37,27.5
2016-08-18,30.7,26,22.9,14.96,3.31,1.1,28.3
2016-08-19,31.2,26.7,2.2,13.04,2.98,1.27,28.9
2016-08-20,33.3,26.1,0.3,20.88,4.61,1.88,30.3
2016-08-21,29.6,26.7,54.5,5.21,1.56,1.07,28.3
2016-08-22,27.6,25.3,79.6,5.95,1.42,0.5,27
2016-08-23,31.8,24.7,5,19.13,4.02,1.53,28.9
2016-08-24,32.2,25.6,0.5,18.63,4.05,1.87,30
2016-08-25,32.8,26.1,5.5,19.37,4.2,1.77,30.6
2016-08-26,32.3,26,0.8,19.21,4.19,1.71,30.2
2016-08-27,31.9,25.5,2.9,17.42,3.92,1.62,29.8
2016-08-28,31.7,26.1,1.6,17.21,3.75,1.59,30
2016-08-29,32.4,26.6,7.5,17.94,3.87,1.66,30.4
2016-08-30,32.8,26.5,0.2,20.51,4.49,1.55,30.7
2016-08-31,29.4,26.8,19.2,10.64,2.26,0.71,29.2
2016-09-01,31.3,26.1,7.4,13.93,2.94,1.09,29.2
2016-09-02,30.7,26.8,6,12.61,2.87,1.19,29.2
2016-09-03,30.6,25.8,32.2,9.9,2.18,1.06,29
2016-09-04,31.2,26,13.2,13.6,2.96,1.28,29.5
2016-09-05,31.3,26.1,7.9,9.11,2.09,1.15,28.7
2016-09-06,28.4,26,2.1,5,1.37,0.76,27.7
2016-09-07,30.3,25.6,3,12.56,2.82,1.16,28.3
2016-09-08,31.3,26,8.9,15.32,3.3,1.14,28.9
2016-09-09,31.3,25.7,0.9,18.61,3.92,1.22,29.5
2016-09-10,31,26.1,0.2,15.11,3.34,1.24,29.4
2016-09-11,29.9,25.7,11.7,11.65,2.47,0.98,28.6
2016-09-12,29.3,25.6,16.1,10.44,2.25,0.83,28
2016-09-13,28.6,25.7,7.8,9.37,1.97,0.77,27.6
2016-09-14,30.8,25.8,1.6,14.67,3.17,1.43,28.7
2016-09-15,31.4,25.8,0.5,18.05,3.89,1.44,29.4
2016-09-16,31.8,25.8,3.7,16.68,3.55,1.39,29.6
2016-09-17,31,26.1,13.4,12.93,2.72,1.16,28.9
2016-09-18,31.3,25.7,1.7,17.42,3.65,1.29,29.4
2016-09-19,32,25.6,0.9,18.3,3.88,1.49,29.9
2016-09-20,32.1,26.5,0.8,17.92,3.87,1.54,30.1
2016-09-21,30.1,25.7,11.6,12.31,2.59,0.96,28.8
2016-09-22,31.4,25.2,9.5,13.8,2.89,1.46,28.5
2016-09-23,30.7,25.2,10.4,14.65,2.96,1.15,28.5
2016-09-24,29.7,25.5,7.4,11.15,2.36,1.03,28
2016-09-25,29.1,25.6,10.3,8.38,1.8,0.78,27.6
2016-09-26,30.5,25.5,4.6,13.26,2.77,1.12,28.3
2016-09-27,30.7,25.3,8.8,14.17,2.92,1.11,28.6
2016-09-28,29.7,25,16.1,12.66,2.59,0.89,28.4
2016-09-29,31.2,25.5,8.5,15.12,3.13,1.38,28.7
2016-09-30,31.3,25,0.7,16.48,3.45,1.27,29
2016-10-01,31.5,25.9,2.4,15.67,3.3,1.42,29.1
2016-10-02,31.3,25.3,2.1,15.58,3.32,1.5,29
2016-10-03,31.9,25.8,0,17.91,3.82,1.8,29.8
2016-10-04,32.4,25.8,0.3,18.77,3.96,1.56,30.3
2016-10-05,31.6,25.7,13,13.77,2.89,1.33,29.3
2016-10-06,30.6,24.7,14.8,11.54,2.47,1.19,28.3
2016-10-07,30.2,25.5,1.6,13.5,2.78,0.96,28.5
2016-10-08,30.2,25.6,8.9,13.19,2.73,1.08,28.5
2016-10-09,30.9,25.3,12.5,13.17,2.73,1.25,28.3
2016-10-10,29.4,25.1,10.4,9.66,2.04,0.88,27.6
2016-10-11,29.8,24.7,8.5,8.26,1.82,1.05,27.5
2016-10-12,30.9,24.5,0,16.36,3.4,1.58,27.9
2016-10-13,31.5,22.2,0,21.26,4.44,2.34,27.6
2016-10-14,31.1,21.7,0,20.27,4.29,2.18,26.9
2016-10-15,30.5,20.9,0,20.61,4.31,2.02,26.5
2016-10-16,31,21.8,0,20.14,4.19,1.87,26.9
2016-10-17,31,22.3,0,19.96,4.19,1.88,27.2
2016-10-18,31.5,23.2,0,18.26,3.86,1.88,27.6
2016-10-19,31.2,23.7,0.1,17.56,3.73,1.79,27.9
2016-10-20,31,22.5,0,19.57,4.2,2.19,27.3
2016-10-21,30.8,21.4,0,19.89,4.19,2.13,26.9
2016-10-22,30.4,20.9,0,17.97,3.82,2.02,26.8
2016-10-23,30.6,21.3,0,19.03,4.02,2.02,26.8
2016-10-24,30.5,20.9,0,18.6,3.98,2,26.6
2016-10-25,30.6,21.6,0,17.21,3.63,1.91,26.7
2016-10-26,30.9,22.2,4,12.32,2.72,1.98,26.6
2016-10-27,28.3,23.6,10.9,7.16,1.59,1.02,26.5
2016-10-28,29.3,23.3,0.5,12.64,2.6,1.15,26.9
2016-10-29,29.6,23.1,0.6,13.68,2.8,1.24,26.9
2016-10-30,29.5,23.2,0.3,15.23,3.18,1.32,27.1
2016-10-31,29.8,23.3,0.9,12.45,2.56,1.46,26.9
2016-11-01,30.5,22.8,1,14.95,3.1,1.57,27
2016-11-02,30.8,23.1,0.2,16.64,3.5,1.75,27.4
2016-11-03,30.7,23.9,3,11.94,2.61,1.47,27.2
2016-11-04,26.3,23.1,11.2,5.07,1.13,0.56,25.8
2016-11-05,23.8,21.5,14.8,4.4,1.08,0.41,23.9
2016-11-06,27.8,19.9,0,15.96,3.37,1.53,24.3
2016-11-07,28.3,21.4,0,15.96,3.77,1.76,25
2016-11-08,28.1,19.2,0,16.59,3.49,2.03,24.4
2016-11-09,28.1,16.7,0,18.1,3.7,2.08,23.5
2016-11-10,27.5,17.5,0,15.82,3.25,1.82,23.3
2016-11-11,27.9,20.2,0,12.55,2.69,1.83,24.1
2016-11-12,28.5,20.9,0,12.81,2.7,2.03,24.1
2016-11-13,28.8,19.4,0,16.66,3.41,1.9,24.2
2016-11-14,28.7,20,0,15.45,3.24,1.94,24.3
2016-11-15,28.2,18.6,0,17.13,3.55,2.01,23.7
2016-11-16,27.8,17.3,0,17.29,3.8,2.23,22.6
2016-11-17,27.4,15,0,17.98,3.7,2.15,21.7
2016-11-18,27.3,14.9,0,17.77,3.54,2.04,21.6
2016-11-19,27.3,15,0,17.55,3.5,2.02,21.8
2016-11-20,27.7,15.4,0,17.21,3.45,1.99,22.1
2016-11-21,27.5,15.5,0,17.1,3.48,1.92,22.3
2016-11-22,27.7,15.9,0,16.82,3.44,1.97,22.5
2016-11-23,27.9,17,0,15.86,3.18,2.04,22.8
2016-11-24,27.9,17.1,0,16.04,3.24,1.94,23.1
2016-11-25,27.7,15.9,0,16.69,3.47,1.95,22.8
2016-11-26,28,17,0,16.39,3.35,2.01,23.3
2016-11-27,27.9,16.8,0,14.54,3.04,1.95,23.5
2016-11-28,27.6,18.2,0,13.08,2.79,1.82,23.7
2016-11-29,27.8,19.6,0,12.95,2.67,1.86,24.3
2016-11-30,28.3,20,0,13.75,2.9,1.88,24.5
2016-12-01,28.5,19.5,0,12.83,2.79,1.96,24.4
2016-12-02,28.8,18.7,0,15.26,3.24,2.06,24.6
2016-12-03,28.8,18.3,0,15.52,3.46,2.1,24.2
2016-12-04,28.4,18.3,0,15.63,3.58,1.97,24
2016-12-05,27.6,17.1,0,16.36,3.49,1.83,23.4
2016-12-06,27.9,16.8,0,16.35,3.36,1.94,23.1
2016-12-07,27.9,16.2,0,16.37,3.41,2.06,23
2016-12-08,27.5,16.3,0,16.33,3.42,2.02,22.8
2016-12-09,26.4,16,0,16.19,3.28,1.74,22.5
2016-12-10,25.9,14.6,0,16.38,3.19,1.74,21.9
2016-12-11,26,14.4,0,16.23,3.24,1.87,21.9
2016-12-12,26.1,13.9,0,16.23,3.3,1.89,21.7
2016-12-13,26.1,14.2,0,15.94,3.23,1.76,21.7
2016-12-14,25.3,13.7,0,16.08,3.31,1.81,21.2
2016-12-15,25.5,13.6,0,16.3,3.5,2.04,20.9
2016-12-16,25,12.6,0,16.09,3.23,1.82,20.8
2016-12-17,25.6,16.9,0,14.02,3.08,1.8,22
2016-12-18,25.7,15.3,0,14.43,2.96,1.88,21.9
2016-12-19,26.1,13.5,0,15.93,3.19,1.85,21.7
2016-12-20,26,13.8,0,15.6,3.18,1.85,21.7
2016-12-21,25.8,12.7,0,16.28,3.32,2.04,21.3
2016-12-22,24.7,13.4,0,13.19,2.76,1.68,21.4
2016-12-23,25,17.7,0,8.41,2.09,1.47,22.5
2016-12-24,26.5,16.8,0,11.87,2.59,1.67,23.5
2016-12-25,26.8,18.1,0,13.94,2.79,1.83,23.7
2016-12-26,28.2,16.4,0,14.91,3.04,2.05,23.8
2016-12-27,26.6,17.3,0,15.65,3.29,1.95,23.4
2016-12-28,25.2,15.1,0,15.98,3.12,1.57,22.4
2016-12-29,25.2,14.8,0,15.43,3.01,1.59,22.1
2016-12-30,25.5,14,0,15.1,2.99,1.64,22.2
2016-12-31,26.3,14.2,0,14.79,2.97,1.82,22.4
2017-01-01,25.6,15.3,0,14.34,2.74,1.55,21.9
2017-01-02,26.2,16.2,0,15.72,3.07,1.72,22.4
2017-01-03,26.3,16.3,0,15.18,3.15,1.79,22.6
2017-01-04,25.5,15.4,0,16.76,3.24,1.78,22.2
2017-01-05,25.2,14.8,0,16.74,3.19,1.66,21.6
2017-01-06,25.4,13.6,0,17.17,3.35,1.86,21.1
2017-01-07,25.6,12.7,0,17.23,3.28,1.88,20.7
2017-01-08,26.7,13.4,0,17.09,3.35,2.14,21.1
2017-01-09,26.8,14.7,0,17,3.3,1.95,21.9
2017-01-10,25.1,15.1,0.3,14.63,3.08,1.53,21.6
2017-01-11,25.2,15.6,0,15.17,3.16,1.73,22
2017-01-12,23.6,15.4,0,16.08,3.4,1.66,21.6
2017-01-13,22.7,12.6,0,17.6,3.37,1.65,20.2
2017-01-14,22,10.5,0,17.93,3.63,1.62,19.1
2017-01-15,23.1,9.8,0,18.34,3.63,1.88,18.7
2017-01-16,24.5,10,0,18.14,3.5,1.91,19
2017-01-17,26.7,12.2,0,17.79,3.54,2.12,20
2017-01-18,26.5,13.9,0,17.87,3.74,1.95,21.1
2017-01-19,26.7,14.7,0,18.23,3.99,2.26,21.2
2017-01-20,27.1,14,0,17.8,3.83,2.25,21
2017-01-21,26.3,12.9,0,18.67,4.07,2.32,20.7
2017-01-22,26.4,11.4,0,18.86,4.04,2.2,20.5
2017-01-23,27.3,12.7,0,18.48,3.91,2.28,21.2
2017-01-24,27.5,14.4,0,18.58,3.98,2.22,21.8
2017-01-25,27.7,14.4,0,18.57,3.76,2.09,22.4
2017-01-26,28.3,15.5,0,18.53,3.62,2.22,23.2
2017-01-27,25.9,17.6,0,7.93,1.88,1.56,22.1
2017-01-28,27.9,16,0,18.36,3.89,1.91,22.7
2017-01-29,25.6,15,0,18.95,3.86,1.87,22.2
2017-01-30,26.5,14,0,18.95,3.79,2,22.3
2017-01-31,26.8,14.2,0,19.01,3.59,1.94,22.8
2017-02-01,27.1,15.7,0,18.77,3.66,1.96,23.4
2017-02-02,27.2,15.7,0,18.35,3.68,2.04,23.1
2017-02-03,25.7,15,0,19.39,3.96,1.98,22.5
2017-02-04,26.8,15.2,0,18.84,3.79,1.86,22.6
2017-02-05,28,15.6,0,19.51,3.75,2.24,23.5
2017-02-06,28.8,15.8,0,19.82,4.01,2.47,23.7
2017-02-07,29.3,17.5,0,19.65,4.33,2.47,24.2
2017-02-08,28.2,16.4,0,20.07,4.36,2.56,23.7
2017-02-09,28.8,14.6,0,20.16,4.31,2.57,23.6
2017-02-10,30,16.5,0,19.59,3.88,2.47,24.8
2017-02-11,29.7,18,0,19.56,3.88,2.49,25.5
2017-02-12,29.4,18.2,0,18.41,3.93,2.4,25.5
2017-02-13,29.7,18.7,0,19.39,4.02,2.39,25.7
2017-02-14,30.3,18.9,0,19.53,4.1,2.76,26.4
2017-02-15,29.6,19.6,0,19.14,4.21,2.49,26.3
2017-02-16,29.4,17.4,0,20.61,4.28,2.55,25.9
2017-02-17,30.4,17.9,0,19.01,4.17,2.79,26.2
2017-02-18,30,19.5,0,18.3,3.96,2.48,26.4
2017-02-19,28.8,20.9,0.1,14.5,3.39,2.06,26.4
2017-02-20,31.2,22.2,0.2,18.03,4.17,2.47,27.3
2017-02-21,32.1,22.4,0,20.44,5.04,2.7,27.7
2017-02-22,31.9,23.3,0.3,19.93,4.72,2.37,28.3
2017-02-23,31,22.8,0,20.77,4.86,3.08,28.4
2017-02-24,29.4,17.7,0,22.2,5.15,3,26.1
2017-02-25,28.7,17.1,0,22.61,5.23,3.03,25.3
2017-02-26,29.6,15.5,0,22.54,4.96,3.15,24.9
2017-02-27,31.2,17.9,0,21.96,4.66,3.19,26.1
2017-02-28,31,18.7,0,22.32,4.91,3.2,26.8
2017-03-01,31.7,17.8,0,22.46,4.94,3.59,26.7
2017-03-02,34,19.2,0,21.91,5.82,3.73,28.2
2017-03-03,34.8,22.7,0,22.56,6.11,4.35,29.4
2017-03-04,33.1,22,0,21.48,4.96,3.07,29.5
2017-03-05,32.6,22.1,1.6,16.15,3.92,2.81,28.7
2017-03-06,31.9,21.5,1.6,21.88,4.91,3.01,29.4
2017-03-07,31.1,20.6,0.5,20.44,4.49,2.53,29.1
2017-03-08,27.6,20.1,2.5,5.31,1.57,1.3,26.7
2017-03-09,28.2,19.1,4.3,10.49,2.23,1.46,24.8
2017-03-10,28.9,21.7,20.2,13.38,3.02,1.31,26.4
2017-03-11,29.6,22.6,8.5,13.93,2.9,1.24,26.2
2017-03-12,28.4,20.1,0.1,20.42,4.22,1.8,26
2017-03-13,27.7,19.4,0,23.7,5.16,2.31,25.3
2017-03-14,28.1,17.1,0,24.05,4.76,2.2,25.2
2017-03-15,29.7,17.1,0,24.27,5,2.86,25.4
2017-03-16,30.1,17.4,0,24.11,5.15,2.94,25.6
2017-03-17,31.8,20.4,0,21.32,4.75,3.2,26.9
2017-03-18,33.1,23.1,1.1,20.94,4.86,3.71,28.2
2017-03-19,31.9,20.8,20.5,19.02,4.03,2.58,28.4
2017-03-20,27.3,20.2,8,15.22,3.26,1.57,25.9
2017-03-21,30.1,18.2,0,21.9,4.6,2.43,26.3
2017-03-22,32.2,20.1,0.2,21.64,4.92,3.11,27.7
2017-03-23,32.6,22.5,0,20.66,4.99,2.62,28.9
2017-03-24,34.8,22.3,0.1,21.28,5.02,3.54,30
2017-03-25,35,25.3,0,22.48,5.56,3.15,30.7
2017-03-26,32.4,24.8,2.2,15.64,4.05,2.19,29.7
2017-03-27,35.4,24.3,0,21.64,5.43,3.83,30.9
2017-03-28,34.2,24.7,0.6,20.44,5.18,2.75,30.9
2017-03-29,35.7,25.3,0,21.25,5.46,3.63,31.6
2017-03-30,34.9,25.4,0,24.26,6.21,2.65,32
2017-03-31,36.1,25.3,0,22.9,5.83,3.09,32.3
2017-04-01,34.9,25.7,0,21.61,5.62,2.82,32.2
2017-04-02,34.8,25.6,0,20.93,5.64,2.64,31.9
2017-04-03,36.7,26,1.4,21.81,6.31,3.96,32.3
2017-04-04,35.7,25.8,0,23.04,6.09,2.86,32.2
2017-04-05,31.9,26.4,2.2,15.89,4.34,1.72,31
2017-04-06,33.1,26.7,0.7,12.69,3.63,2.17,30.8
2017-04-07,33.2,26.9,0.3,15.65,4.25,2.11,31.4
2017-04-08,35.9,26.7,0,21,5.42,2.96,32.3
2017-04-09,36.3,26.5,2,18.09,4.63,3.35,32.2
2017-04-10,35.3,26.2,0.2,20.47,5.05,3.63,32.5
2017-04-11,36.4,24.9,0.2,25.92,6.54,4.84,32.6
2017-04-12,36.6,24.9,0,24.17,6.29,4.49,32.5
2017-04-13,35.3,24.4,0,24.32,6.39,3.58,32.4
2017-04-14,35.3,23.9,0,24.88,6.85,3.67,32.3
2017-04-15,33.9,24.8,0.3,20.13,5.85,2.9,31.8
2017-04-16,34.6,25.4,0.2,19.61,5,3.19,32.2
2017-04-17,34.5,24.6,0.6,23.12,5.48,2.96,32.6
2017-04-18,34.8,25.6,0.2,18.44,5.41,3.11,32.5
2017-04-19,35.6,27.4,24.5,18.78,5.52,2.95,32.5
2017-04-20,33.1,27.2,5.4,18.26,5.38,2.13,31.5
2017-04-21,34.5,27.8,5.7,19.95,5.64,2.52,32.3
2017-04-22,34.5,27.6,3.8,19.06,5.37,2.33,32
2017-04-23,34.2,27.8,1.9,16.69,4.57,2.2,31.6
2017-04-24,35.3,27.7,0.7,18.71,5.19,2.59,31.7
2017-04-25,36.3,27,0,24.85,6.56,3.09,33.2
2017-04-26,38.7,26.1,1.9,24.17,6.18,4.54,33.8
2017-04-27,35.9,26.5,0.4,22.98,5.95,2.99,33.8
2017-04-28,37.7,27.2,11.7,22.87,5.74,3.85,33.7
2017-04-29,36.2,26.4,0,24.65,6.44,3.25,33.3
2017-04-30,36.1,27.5,0,24.9,6.59,3.14,33
2017-05-01,33.8,23.2,17.2,15.67,4.22,2.48,31.2
2017-05-02,32.9,23.4,0.1,19.44,4.72,2.27,30.4
2017-05-03,34.8,25.9,0,24.26,5.97,2.71,32.2
2017-05-04,35.8,26.3,0,25.61,6.28,2.98,32.9
2017-05-05,35.6,26.5,1,22.19,5.75,2.7,33.1
2017-05-06,35.5,27.2,4,21.94,5.96,2.72,33
2017-05-07,36.3,27.1,0,25.52,6.48,3.24,33.3
2017-05-08,36.2,27.2,0.1,22.64,6.16,3.05,33.1
2017-05-09,35.1,26.2,8,16.35,4.3,2.6,32.2
2017-05-10,34.1,27.1,0.2,19.23,4.79,2.64,32.4
