date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,vapour_pressure_deficit_max,soil_temperature_0_to_7cm_mean
2007-12-06,28,17.8,0,13.51,5.98,2.84,22.6
2007-12-07,28.9,19.2,0,13.24,5.93,2.95,23.4
2007-12-08,22.1,13,0,15.04,4.11,1.63,20.4
2007-12-09,22.3,10.3,0,13.13,3.92,1.84,18.3
2007-12-10,21.8,10.3,0,13.15,4.05,1.82,17.7
2007-12-11,22.3,7.7,0,15.75,3.94,1.94,17.5
2007-12-12,22.9,7.3,0,15.12,3.91,2.12,17.4
2007-12-13,27.1,10.9,0,15.24,5.2,2.9,19.6
2007-12-14,27.3,14.9,0,15.47,6.02,2.82,20.9
2007-12-15,27.5,12.4,0,15.58,5.66,3.16,20.5
2007-12-16,27.7,13.6,0,15.65,6.42,3.23,20.7
2007-12-17,22.1,10.9,0,15.3,4.81,1.94,18.5
2007-12-18,20.1,6.6,0,14.95,3.58,1.75,16
2007-12-19,20.9,6.8,0,15.39,3.81,1.81,16.5
2007-12-20,19.1,6.7,0,15.14,4.02,1.56,15.1
2007-12-21,22.6,8.9,0.8,9.08,3.84,1.62,16.2
2007-12-22,9.8,1,0,11.78,1.65,0.54,8.7
2007-12-23,12.1,-3,0,16.13,2.49,1.12,7.2
2007-12-24,13,2.1,0,11.71,2.39,1.06,10.1
2007-12-25,15.7,6.1,0,13.17,3.19,1.36,12.1
2007-12-26,15.3,0.6,0,15.8,3.25,1.38,10.1
2007-12-27,15.2,-0.2,0,15.77,3.05,1.37,9.7
2007-12-28,16.6,0.7,0,15.67,3.3,1.55,10.4
2007-12-29,23,4.4,0,14.61,3.75,2,14.7
2007-12-30,24.8,14.8,0,13.2,4.99,1.95,18.9
2007-12-31,19.7,8.5,0,15.18,3.93,1.73,16.7
2008-01-01,26.2,7.6,0,15.16,3.75,2.9,17.4
2008-01-02,26.1,12.1,0,14.44,4.68,2.28,19.5
2008-01-03,21.7,11,0,10.97,3.34,1.63,18.3
2008-01-04,20.4,12.5,1,10.69,2.31,1.07,18.3
2008-01-05,16.1,11.1,0,12.6,2.02,0.93,15.7
2008-01-06,13.4,4.1,0,16,2.63,0.95,10.1
2008-01-07,11.3,-2.7,0,16.36,2.4,1.01,6.6
2008-01-08,13.6,-0.2,0,16.5,2.62,1.25,7.5
2008-01-09,15.6,1.3,0,16.4,2.92,1.43,8.8
2008-01-10,18.4,2.1,0.1,14.49,3.27,1.68,11.2
2008-01-11,17.3,5.3,1.1,15.9,3.11,1.11,12.9
2008-01-12,8.6,-0.5,0,16.24,2.14,0.63,7.8
2008-01-13,8.1,5,0,6.59,1.68,0.49,8.6
2008-01-14,8.1,2.1,0,11.31,2.24,0.7,8.1
2008-01-15,8.1,-4.2,0,17.52,2.52,0.85,4.6
2008-01-16,7.9,-6.8,0,17.66,2.44,0.88,3.5
2008-01-17,10.3,-3.4,0,17.08,2.86,1.06,5.1
2008-01-18,15.5,5.7,0,9.53,3.34,1.27,11.7
2008-01-19,19.7,10.7,0.2,9.83,3.23,1.49,16
2008-01-20,22.8,10,0.3,9.76,3.05,1.82,16.5
2008-01-21,16.5,10.7,1.8,7.48,2.1,1.04,15.1
2008-01-22,17.1,9.4,4.6,7.68,1.45,0.64,13.3
2008-01-23,16.9,8.1,4.7,11.92,2.17,1.02,14.4
2008-01-24,15.3,4.8,0,17.09,2.55,0.8,11.7
2008-01-25,14.1,6,0.2,7.82,1.27,0.5,10.5
2008-01-26,19.1,10.1,3.7,11.94,2.33,1.28,13.7
2008-01-27,15.6,4.5,0,15.88,2.49,0.98,12.1
2008-01-28,17.7,5.9,0,17.45,2.63,1.18,11.5
2008-01-29,21.7,6.1,0,17.68,3.4,1.57,12
2008-01-30,18.6,5.8,0,18.4,3.98,1.58,11.9
2008-01-31,15.5,3.8,0,18.1,3.65,1.26,10.5
2008-02-01,11.6,0.5,0,18.93,3.2,0.98,7.8
2008-02-02,13,-3.3,0,19.03,2.63,1.06,7.4
2008-02-03,14.4,-1.2,0,18.78,3.03,1.07,8
2008-02-04,12.5,-1.7,0,19.45,3.11,1.18,7.5
2008-02-05,13,-2.7,0,19.55,3.06,1.22,7.8
2008-02-06,17.7,-2.2,0,19.53,4.09,1.82,8.6
2008-02-07,21.7,4.3,0,18.68,5.76,2.35,12.9
2008-02-08,25.1,10.6,0.3,17.43,5.05,2.29,17.6
2008-02-09,23.4,9.2,0,16.12,3.88,2.24,18.4
2008-02-10,26.2,8.8,0,17.9,5.33,3.17,18.6
2008-02-11,29.4,14.1,0,18.56,7.63,3.27,21.8
2008-02-12,27,13.3,0,18.78,5.14,2.71,22.5
2008-02-13,21.3,10.8,0,19.75,5.56,2.03,18.9
2008-02-14,27.2,7.9,0,19.65,5.61,3,18.1
2008-02-15,20.1,9.9,0,20.23,5.56,1.88,16.9
2008-02-16,17.5,3.9,0,18.97,4.19,1.51,13.7
2008-02-17,24.9,6,0,20.16,5.75,2.55,16.9
2008-02-18,30.3,14,0,19.28,7.03,3.53,22.2
2008-02-19,25.1,14.4,0,19.08,5.96,2.7,23.3
2008-02-20,16.7,6.6,0,21.09,5.06,1.46,15
2008-02-21,13.4,3.2,0,21.66,4,1.3,11.3
2008-02-22,15.6,-1.8,0,22.18,4.16,1.59,9.6
2008-02-23,20.3,1.6,0,21.48,4.94,2.21,12.7
2008-02-24,26.5,6.8,0,21.59,6.96,3.29,17.4
2008-02-25,31.8,13.8,0,21.7,9.71,4.44,21.9
2008-02-26,25,14.9,0.5,20.31,6.5,2.85,22.2
2008-02-27,19.5,7.8,0,21.95,4.9,1.66,17
2008-02-28,20.3,4.5,0,22.2,4.48,1.82,16
2008-02-29,23.3,5.1,0,21.84,4.81,2.29,18.3
2008-03-01,30.1,10.4,0,21.95,7.02,3.83,21.1
2008-03-02,31.9,16.5,0,21.76,8.48,4.07,24.7
2008-03-03,29.8,12.4,0,22.5,6.86,3.9,24.3
2008-03-04,22.1,11.6,0,22.8,6.28,2.16,19.8
2008-03-05,21.9,5.5,0,23.32,5.19,2.27,17.2
2008-03-06,23.4,6.2,0,23.75,5.28,2.62,17.8
2008-03-07,26,5.2,0,23.61,5.95,3.11,19.1
2008-03-08,26.9,8.5,0,23.62,6.12,3.31,20.4
2008-03-09,27.9,13,0,23.28,5.88,3.42,21.6
2008-03-10,30,9.2,0,24,7.34,4.07,21.3
2008-03-11,31.3,13.6,0,23.7,8.08,4.35,23.3
2008-03-12,30.9,14.5,0,23.52,7.34,4.25,24.6
2008-03-13,33.1,15.9,0,23.73,10.62,4.61,24.7
2008-03-14,24.8,12.1,0,24.6,6.29,2.84,23.8
2008-03-15,28.8,8.7,0,24.33,7.04,3.54,22.4
2008-03-16,30.5,13.9,0,21.92,8.25,3.86,23.8
2008-03-17,32,13.7,0,23.75,8.46,4.28,24.9
2008-03-18,34.2,20.3,0,23.97,9.94,4.78,27.7
2008-03-19,32.1,14.9,0,24.02,8.54,4.29,26.5
2008-03-20,29.5,14.1,0,24.54,7.7,3.59,25.4
2008-03-21,30.3,11.8,0,25,6.97,3.87,25.3
2008-03-22,32.3,13.6,0,24.96,7.2,4.4,27
2008-03-23,34.5,15.7,0,25.13,7.79,5.05,29.1
2008-03-24,35,15.9,0,25.28,7.7,5.21,29.3
2008-03-25,37,16.3,0,25.51,9,5.94,28.8
2008-03-26,37.1,18.4,0,24.39,9.37,5.9,29.6
2008-03-27,36,22.7,0,22.59,11.24,5.68,29.4
2008-03-28,35.1,19.5,0,24.8,9.19,5.25,29.8
2008-03-29,33.1,18.5,0,23.79,6.96,4.54,29.4
2008-03-30,34.9,16,0,26.17,9.04,5.36,28
2008-03-31,32.6,15.6,0,25.64,7.92,4.49,28.6
2008-04-01,30.4,16.5,0,26.44,7.82,3.86,27.9
2008-04-02,29.5,14.7,0,26.29,8.36,3.63,26.4
2008-04-03,31.7,15.4,0,26.11,8.98,4.11,26.9
2008-04-04,31.8,20,0,22.5,9.41,4.45,27.8
2008-04-05,31.3,17.1,0,23.96,8.46,4.34,27.7
2008-04-06,36.2,18.9,0,22.18,9.6,5.45,28.7
2008-04-07,33.5,23.4,0,14.44,7.35,4.35,29.6
2008-04-08,29.4,18.7,8.9,14.44,5.68,2.92,26.3
2008-04-09,23.4,15.9,11.6,19.9,3.63,1.03,22.6
2008-04-10,25.5,15.7,0,20.86,4.02,1.4,22
2008-04-11,31.3,17.4,0,26.05,5.86,3.2,22.9
2008-04-12,30.4,18.2,0.3,24.51,5.87,2.81,25
2008-04-13,28.5,17.1,0,25.58,6.36,2.93,24.6
2008-04-14,30.9,13.9,0,26.59,6.08,3.63,27.1
2008-04-15,33.6,14.6,0,26.86,6.74,4.45,30
2008-04-16,36.7,17.1,0,26.46,7.77,5.4,31.7
2008-04-17,37.3,22.2,0,26.96,10.37,5.8,32.6
2008-04-18,30.2,18.2,0,28.19,9.3,3.96,28
2008-04-19,31.7,12.8,0,28.32,7.01,4.37,28.1
2008-04-20,35.3,17.5,0,28.44,10.09,5.35,29.5
2008-04-21,31.3,17.2,0,28.63,9.16,4.23,28.2
2008-04-22,33.2,13.2,0,28.63,7.76,4.68,28
2008-04-23,34.9,16.1,0,28.51,8.03,5.22,30.6
2008-04-24,35.4,18.1,0,28.53,7.75,5.39,31.2
2008-04-25,37.3,19,0,28.51,9.89,6.04,32.3
2008-04-26,38.1,22.3,0,28.58,11.42,6.34,32.9
2008-04-27,38.4,21.9,0,28.43,10.52,6.45,33.6
2008-04-28,37.2,23,0,27.48,9,5.84,33.7
2008-04-29,34.5,24.8,0,16.45,7.62,4.63,31
2008-04-30,34.4,20.5,0,24.75,9.12,4.49,30.2
2008-05-01,32.9,19.4,0,27.53,8.94,4.15,30.9
2008-05-02,33.7,20.8,0.1,27.23,8.34,4.27,32.1
2008-05-03,36.1,22,0,27.68,8.74,5.37,33.5
2008-05-04,38.5,24.1,0,23.27,10.43,6.34,33.7
2008-05-05,37.3,21.6,0,29.58,11.73,6.17,32.7
2008-05-06,35.1,22.4,0,29.22,10.64,5.28,32.4
2008-05-07,35,18.7,0,29.25,9.11,5.19,31.2
2008-05-08,36.7,18.5,0,29.26,9.94,5.76,31.3
2008-05-09,35.4,18.7,0,28.84,8.06,5.26,32.4
2008-05-10,36.5,20.5,0,28.31,9.66,5.46,33.6
2008-05-11,36.4,22.1,0,28.8,10.62,5.34,32.8
2008-05-12,36,21.6,0,28.6,9.98,5.33,33.4
2008-05-13,38,23.2,0,27.92,9.17,5.93,34.5
2008-05-14,40.4,25.2,0,28.76,9.86,6.95,36.3
2008-05-15,36,24,0,29.03,11.31,5.37,33.8
2008-05-16,39.2,21.3,0,28.89,10.2,6.54,34.8
2008-05-17,39.3,25,0,26.61,9.83,6.54,36.5
2008-05-18,38.7,26,0,27.52,9.96,6.16,37
2008-05-19,38.6,26.1,0,25.37,9.75,6.05,35.5
2008-05-20,38,25.3,0,28.1,10.74,6,35.8
2008-05-21,37.7,24.2,0,27.97,10.25,5.88,35.5
2008-05-22,38.5,23.6,0,26.87,8.15,6.08,36.4
2008-05-23,41.9,24.6,0,28.49,9.92,7.51,36.9
2008-05-24,42,26,0,28.71,10.68,7.63,37.2
2008-05-25,40.4,27.1,0,28.94,12.92,6.99,36.4
2008-05-26,41.8,25.7,0,28.76,10.35,7.58,37
2008-05-27,43.8,30.6,0,28.39,13.47,8.48,38.4
2008-05-28,42.6,24.8,0,28.81,10.08,7.98,37.4
2008-05-29,40.2,26.3,0,27.98,12.15,6.81,35.8
2008-05-30,41.5,26.7,0,24.34,11.41,6.99,36.5
2008-05-31,41,29.5,0,26.79,11.8,6.99,38.3
2008-06-01,41.5,25,0,26.26,8.3,7.25,37.7
2008-06-02,42.9,28,0,26.64,12.03,7.89,37.1
2008-06-03,40.9,26.4,0,28.71,9.81,7.31,38.1
2008-06-04,40.7,24.2,0,28.61,10.72,7.2,36.6
2008-06-05,40,24,0,28.54,10.82,6.8,36.5
2008-06-06,39.1,23.4,0,28.57,10.77,6.49,35.4
2008-06-07,40.6,21.4,0,28.54,9.88,7.01,35.2
2008-06-08,37.6,24.3,0,28.79,11.28,5.9,34.7
2008-06-09,36.7,21.3,0,29.01,10.49,5.65,33
2008-06-10,38.6,20.3,0,28.4,9.38,6.22,34
2008-06-11,37,21.1,0,28.29,9.24,5.62,33.7
2008-06-12,36.7,22.4,0,28.38,10.69,5.59,33.7
2008-06-13,37.6,22.4,0,28.08,10.49,5.85,33.9
2008-06-14,38.7,21.5,0,28.37,10.03,6.39,34.6
2008-06-15,38.4,20.6,0,28.35,10.14,6.21,33.7
2008-06-16,39.7,21.3,0,28.29,10.57,6.72,34.3
2008-06-17,38.3,22.3,0,28.67,11.12,6.41,33.2
2008-06-18,38.8,22.7,0,28.81,11.38,6.45,33.1
2008-06-19,38.9,23.5,0,28.76,11.33,6.51,33.7
2008-06-20,39.9,23.3,0,28.76,10.56,6.89,34.7
2008-06-21,41.1,22.4,0,28.72,8.24,7.41,36
2008-06-22,42.5,23.9,0,28.43,9.5,8.04,36.8
2008-06-23,42.4,24.5,0,28.32,10.98,7.88,36.5
2008-06-24,41.2,26.5,0,28.09,9.85,7.27,37.6
2008-06-25,42.8,24.9,0,28.05,11.27,8.05,36.5
2008-06-26,43.2,25.6,0,28.34,10.82,8.26,37.8
2008-06-27,42.2,24.2,0,28.18,10.57,7.73,36.5
2008-06-28,42.8,24.6,0,28.3,10.95,8.09,37.4
2008-06-29,43.3,27.3,0,28.3,11.99,8.3,37.7
2008-06-30,41.2,25.5,0,27.95,9.8,7.09,37
2008-07-01,41.3,25.7,0,27.86,10.1,7.2,37.5
2008-07-02,41.6,24.9,0,27.62,8.37,7.22,39
2008-07-03,42.1,25.6,0,27.99,10.13,7.63,38.4
2008-07-04,43,24.4,0,28.11,8.87,8.09,38.2
2008-07-05,42.2,27.2,0,28.09,11.09,7.73,38.4
2008-07-06,40.8,24.6,0,28.05,10.12,7.1,37
2008-07-07,40.2,23.6,0,28.09,9.51,6.86,36.5
2008-07-08,40.2,22.7,0,27.98,9.28,6.84,36.7
2008-07-09,40.4,23.5,0,27.79,8.92,6.9,37.9
2008-07-10,41.6,25.4,0,27.77,11.08,7.42,37.5
2008-07-11,41.5,25.5,0,27.61,8.93,7.39,38.5
2008-07-12,41.9,24.1,0,27.78,8.05,7.59,38.6
2008-07-13,42.2,24.2,0,27.81,10.38,7.81,37.1
2008-07-14,42.5,25.7,0,27.62,10.49,7.83,38
2008-07-15,42.1,24.9,0,27.49,9.11,7.58,38.4
2008-07-16,44.5,25.7,0,27.63,11.01,8.84,38.7
2008-07-17,42.6,27.4,0,27.59,11.39,7.74,38.3
2008-07-18,42,25.7,0,27.79,10.89,7.61,37.9
2008-07-19,42.1,24.5,0,28.07,11.22,7.8,36.7
2008-07-20,42.5,26.5,0,27.75,11.09,7.82,37.9
2008-07-21,42.8,25.2,0,27.76,10.92,7.94,37.8
2008-07-22,43.4,25.7,0,26.85,11.23,8.17,37.8
2008-07-23,43.9,29.7,0,25.71,11.61,8.36,39.4
2008-07-24,44.8,28.1,0,26.14,11.3,8.85,39.6
2008-07-25,44.7,27,0,26.55,9.14,8.85,40.1
2008-07-26,45,26.8,0,26.33,9.08,8.97,40.5
2008-07-27,43.8,31,0,26.98,11.61,8.23,40.5
2008-07-28,40.8,27.8,0,27.19,10.28,6.8,39
2008-07-29,40.5,25.7,0,27.38,9.55,6.77,38.9
2008-07-30,40.2,25.4,0,27.64,9.35,6.76,37.6
2008-07-31,40.7,24.3,0,27.7,9.39,6.98,37.4
2008-08-01,41.9,25.2,0,27.42,8.71,7.43,38.3
2008-08-02,42.9,25.9,0,27.19,10.11,7.85,38.3
2008-08-03,42.5,25.8,0,27.06,10.3,7.73,38.1
2008-08-04,42.2,24.8,0,27.15,10.24,7.59,37.8
2008-08-05,42,26.7,0,27.24,8.52,7.46,38.8
2008-08-06,42.2,26.2,0,27.31,9.34,7.51,39.1
2008-08-07,42.4,26.3,0,27.27,9.43,7.61,39.5
2008-08-08,43.7,26.1,0,26.95,8.92,8.08,39.9
2008-08-09,43,28,0,27.1,11.36,7.81,39.2
2008-08-10,41.4,25.1,0,27.24,8.97,7.16,38.8
2008-08-11,41.5,24.7,0,27.46,9.46,7.28,38.2
2008-08-12,41.7,25.9,0,27.61,11.26,7.43,37.2
2008-08-13,41.6,24,0,27.62,10.45,7.48,36.7
2008-08-14,41.1,23.4,0,27.45,8.6,7.16,38.2
2008-08-15,41.6,23.5,0,27.46,8.52,7.4,37.7
2008-08-16,42,23.3,0,27.85,8.41,7.76,36.6
2008-08-17,42.9,24.8,0,27.14,11.32,8.06,37
2008-08-18,42.8,24.8,0,25.52,10.56,7.92,37.8
2008-08-19,42.9,28.8,0,24.67,11.21,7.89,39.2
2008-08-20,42.9,30.3,0,24.63,10.72,7.87,39.5
2008-08-21,43.2,25.3,0,26.2,8.71,8.06,38.6
2008-08-22,43.1,28,0,24.77,7.57,8.01,39.5
2008-08-23,42.4,27.3,0,25.56,8.46,7.68,39.2
2008-08-24,43.7,26.7,0,25.43,10.23,8.45,38.6
2008-08-25,42.3,26,0,26.63,9.06,7.69,39.6
2008-08-26,42.6,25.7,0,26.28,8.93,7.87,38.1
2008-08-27,43.5,26.6,0,24.98,9.11,8.3,37.4
2008-08-28,43.4,27.4,0,23.7,9.74,8.27,37.9
2008-08-29,43.3,28.1,0,25.37,11.47,8.25,37.6
2008-08-30,43.7,26.1,0,25.98,11.46,8.36,37.3
2008-08-31,43.5,27.9,0,25.89,12.32,8.22,37.3
2008-09-01,43.7,27.3,0,25.05,10.71,8.36,37.8
2008-09-02,43.6,30.1,0,24.72,12.12,8.31,37.8
2008-09-03,42.6,23,0,24.11,9.54,7.73,36.3
2008-09-04,41.2,23.7,0,25.19,8.46,7.12,36.8
2008-09-05,42.1,23.1,0,25.28,8.11,7.6,36.7
2008-09-06,42.5,23,0,25.23,7.4,7.84,36.8
2008-09-07,43.4,24.6,0,21.38,7.71,8.2,36.5
2008-09-08,43.2,24.6,0,24.61,8.3,8.16,37.8
2008-09-09,43.7,26.5,0,23.36,8.94,8.37,37.5
2008-09-10,42.6,30.1,0,23.44,10,7.7,38.7
2008-09-11,40.9,26.3,0,23.56,8.36,6.89,38
2008-09-12,40.7,24.6,0,23.12,8.68,6.75,36.7
2008-09-13,42.3,27.1,0,23.89,9.75,7.53,37.6
2008-09-14,40.6,25.5,0,23.82,8.52,6.83,37.8
2008-09-15,37.4,25,0,23.89,9.74,5.62,34.7
2008-09-16,39.2,23.5,0,23.96,8.58,6.27,35.3
2008-09-17,40.3,23.6,0,23.92,8.75,6.88,35.6
2008-09-18,39.7,24.8,0,23.37,9.99,6.49,34.9
2008-09-19,40.4,22.7,0,23.9,8.5,6.92,34.3
2008-09-20,40.2,19.6,0,23.98,7.86,6.93,33.3
2008-09-21,39.9,21,0,23.71,7.42,6.75,34.4
2008-09-22,40.6,21.5,0,23.5,7.9,7.05,33.8
2008-09-23,40.4,21,0,23.32,7.03,6.96,34.4
2008-09-24,40.3,24.1,0,23.24,8.71,6.93,35.2
2008-09-25,39.6,25,0,22.9,8.83,6.62,35.7
2008-09-26,37,23.5,0,22.94,9.56,5.45,33
2008-09-27,37.6,21.6,0,22.85,7.59,5.68,33.6
2008-09-28,36.4,21.8,0,22.65,8.41,5.18,32.5
2008-09-29,35.9,21.4,0,22.44,8.47,4.93,31.6
2008-09-30,36.3,21.4,0,22.32,7.57,5.04,32.4
2008-10-01,35.1,21.2,0,22.36,8.23,4.66,31.3
2008-10-02,32.1,19.7,0,22.14,7.64,3.88,29.5
2008-10-03,32.9,18.3,0,22.09,7.67,4.24,29.1
2008-10-04,33.2,18.1,0,21.96,7.3,4.29,29.6
2008-10-05,32.5,16.9,0,22.2,7.29,4.18,28.5
2008-10-06,33.5,17.4,0,21.77,7.33,4.19,28.5
2008-10-07,34.3,20.1,0,21.64,6.82,4.54,29.3
2008-10-08,35,19.8,0,21.73,6.65,4.91,29.7
2008-10-09,35.5,18.6,0,21.62,6.63,5.17,29.7
2008-10-10,35.7,17.4,0,21.65,6.79,5.3,29.3
2008-10-11,36,18.4,0,21.55,7.66,5.43,28.9
2008-10-12,36.4,20.7,0,21.49,8.3,5.61,29.8
2008-10-13,36.1,20.9,0,21.36,8.26,5.49,29.8
2008-10-14,34.9,16.5,0,21.01,6.46,4.94,28.5
2008-10-15,34.6,16.8,0,21.07,5.76,4.9,29.2
2008-10-16,34.7,18.9,0,21.01,6.5,4.97,29.6
2008-10-17,33.9,17,0,20.88,6.87,4.7,28.4
2008-10-18,35,18.9,0,20.56,7.55,5,29
2008-10-19,34.5,19,0,20.43,6.99,4.79,28.5
2008-10-20,34.4,18.9,0,20.47,6.82,4.86,28.4
2008-10-21,34,18.8,0,20.35,6.88,4.77,27.8
2008-10-22,32.9,18.9,0,20.26,7.38,4.49,27.1
2008-10-23,33.7,18.8,0,20.09,8.15,4.65,27
2008-10-24,32.1,21.8,4.8,15.31,5.86,3.16,27.9
2008-10-25,31.4,21,8.2,15.54,4.14,2.81,25.2
2008-10-26,27.7,17.7,0.2,19.16,4.46,1.93,23.1
2008-10-27,25.9,13.5,0,19.22,3.95,1.84,21
2008-10-28,29.2,14.6,0,19,4.2,2.72,21.7
2008-10-29,27.3,12.3,0,19.14,4.62,2.37,21
2008-10-30,24.2,11.1,0,18.79,4.12,1.95,21.4
2008-10-31,24.9,11.8,0,18.88,4.81,2.32,21.3
2008-11-01,24.2,11.6,0,17.44,4.5,2.12,21.5
2008-11-02,21.7,14.2,3.3,12.52,3.26,1.33,18.8
2008-11-03,18.8,14.6,20.2,7.93,1.47,0.46,18.3
2008-11-04,18.6,15.6,25.5,5.74,1.17,0.41,18.3
2008-11-05,20.2,15.2,36.4,9.58,1.68,0.62,18.9
2008-11-06,18.7,13.8,30.4,9.28,1.75,0.57,18.4
2008-11-07,18.9,14,0,9.67,1.86,0.72,18.2
2008-11-08,20.2,13.6,0,15.48,2.75,1,18.4
2008-11-09,22.6,12.3,0,17.29,3.08,1.06,18.5
2008-11-10,24.5,15.2,0,14.24,2.81,1.39,19.4
2008-11-11,23.3,15.6,0.1,12.88,2.51,1.28,19.2
2008-11-12,24.7,13.3,0,17.04,3.37,1.94,18.5
2008-11-13,26.4,14.3,0,17.65,4.15,2.23,17.8
2008-11-14,21.6,13.6,0,16.51,2.93,1.07,17.6
2008-11-15,20.6,12.5,0,15.32,2.68,1.09,17.5
2008-11-16,21.1,11.1,0,16.15,3.1,1.41,16.7
2008-11-17,22.7,11.2,0,16.72,3.25,1.51,17
2008-11-18,22.6,10.5,0,16.89,3.29,1.49,17.3
2008-11-19,26.1,10.6,0,16.97,3.64,2.28,17.8
2008-11-20,27.1,12.9,0,17.07,4.42,2.67,18.3
2008-11-21,26,12.1,0,17,3.98,2.41,18.4
2008-11-22,26.6,11.3,0,16.94,4.38,2.71,18.6
2008-11-23,26.6,13.2,0,15.62,3.57,2.34,19.7
2008-11-24,23.9,13.1,0,15.22,3.39,1.61,19.1
2008-11-25,23,12.1,0,16.07,3.77,1.78,18.7
2008-11-26,22.1,9.9,0,16.14,3.28,1.74,18.1
2008-11-27,23.7,9.6,0,15.16,3.84,1.98,17.6
2008-11-28,22.7,9.6,0,16.35,3.47,1.93,17.9
2008-11-29,26.7,9.2,0,16.25,3.97,2.69,17.9
2008-11-30,18.8,10,0,16.34,3.52,1.48,16.5
2008-12-01,18,4.3,0,16.33,2.72,1.37,14.4
2008-12-02,19.7,5.5,0,16.21,3.02,1.58,14.8
2008-12-03,18,5.2,0,16.51,2.95,1.5,13.9
2008-12-04,18.6,5.2,0,16.4,3.41,1.63,13.1
2008-12-05,18.3,5.3,0,16.37,3.3,1.56,12.9
2008-12-06,18.1,4.7,0,16.45,3.08,1.57,12.6
2008-12-07,17.8,3,0,16.42,2.74,1.51,12
2008-12-08,21.9,3.6,0,16.25,3.67,2.21,12.9
2008-12-09,24.1,7.3,0,16.05,4.26,2.58,14.9
2008-12-10,24.9,7.5,0,16.27,4.3,2.76,15
2008-12-11,17.7,7.7,0,15.53,3.64,1.23,13.6
2008-12-12,15.6,3.5,0,15.78,2.86,1.25,12.6
2008-12-13,20.4,3.4,0,15.76,3.06,1.76,13.1
2008-12-14,19.6,5.7,0,15.66,3.32,1.6,13.8
2008-12-15,17.6,3.2,0,15.68,2.8,1.52,13.2
2008-12-16,18.6,3.4,0,15.35,3.09,1.43,12.9
2008-12-17,12.7,2,0,16.59,2.88,1.22,10
2008-12-18,13,-2.9,0,16.57,2.32,1.24,7.6
2008-12-19,13.1,-2.2,0,16.26,2.47,1.19,7.9
2008-12-20,17.9,-0.9,0,16.03,3.43,1.81,9
2008-12-21,21.5,4.8,0,15.66,5.19,2.43,11.6
2008-12-22,24.1,6.7,0,15.7,5.75,2.87,13.4
2008-12-23,24,8.5,0,15.87,5.25,2.65,15.1
2008-12-24,23.8,11.2,0,14.94,4.6,1.67,17.2
2008-12-25,22.2,9.2,0,15,3.99,1.77,16.3
2008-12-26,23.1,8.7,0,15.39,3.68,2.27,16.3
2008-12-27,21.7,7.5,0,15.29,3.64,1.95,15.4
2008-12-28,20.1,8.1,0,14.83,4.08,1.67,14.9
2008-12-29,20.3,10,0,14.57,3.91,1.69,16.3
2008-12-30,24.6,8.6,0,14.22,3.61,2.29,17.1
2008-12-31,26.6,14.8,0,14.77,4.93,2.29,19.4
2009-01-01,21.4,10.6,0,14.21,4.17,1.94,18.2
2009-01-02,12.6,4.8,0,14.37,2.87,0.95,13.1
2009-01-03,10.1,-1.4,0,16.66,2.68,1.01,8.2
2009-01-04,14.1,1.1,0,15.8,3.06,1.29,10.6
2009-01-05,18.1,1.3,0,15.97,3.3,1.61,11.6
2009-01-06,18.3,3.3,0,14.25,3.13,1.62,12.3
2009-01-07,19,4,0,15.74,3.22,1.6,13.3
2009-01-08,17.7,3.7,0,16.06,3.3,1.5,12.6
2009-01-09,18.9,3,0,16.17,3.19,1.6,12.5
2009-01-10,17.9,5.9,0,15.06,3.85,1.46,12.9
2009-01-11,17.4,4.2,0,16.28,3.45,1.41,12.7
2009-01-12,18.9,3,0,16.25,3.55,1.72,12.7
2009-01-13,11.6,2.7,0,16.85,2.94,1.05,10.1
2009-01-14,12,-1.3,0,17.24,3,1.14,7.1
2009-01-15,12.8,-1.2,0,17.24,2.57,1.14,7.9
2009-01-16,15.7,-1.2,0,17.25,3.01,1.44,8.6
2009-01-17,18.9,2.1,0,15.63,4.02,1.88,10.9
2009-01-18,22.2,8.1,0,16.12,4.96,2.08,14.9
2009-01-19,17.2,5.4,0,17.33,3.96,1.54,12.7
2009-01-20,16.9,4.1,0,16.94,3.14,1.39,12.8
2009-01-21,16.6,2.6,0,17.13,3.26,1.34,11.9
2009-01-22,17.8,3.9,0,16.8,3.32,1.43,13.1
2009-01-23,14.7,4.2,0,18.03,3.43,1.38,11.1
2009-01-24,16.9,0.3,0,11.09,3.16,1.69,9.1
2009-01-25,23.2,11,0,17.22,4.59,2.08,16.3
2009-01-26,24.2,7.2,0,17.32,3.87,2.22,15.9
2009-01-27,24.3,6.5,0,17.78,4.51,2.46,16.2
2009-01-28,20,6.2,0,17.91,3.73,1.71,15.6
2009-01-29,27.1,6.6,0,14.74,4.57,2.9,16.1
2009-01-30,25.6,16.2,1.1,13.4,4.41,1.82,20.3
2009-01-31,25.6,9.5,0,17.61,3.91,2.48,18.9
2009-02-01,22.2,9.7,0,18.97,5.47,2.33,17.4
2009-02-02,18.3,4,0,18.92,3.79,1.64,14.6
2009-02-03,20.6,6.3,0,18.73,3.87,1.95,14.4
2009-02-04,20.7,6.4,0,18.7,3.98,1.92,15.6
2009-02-05,24.6,6.8,0,18.77,4.8,2.55,16.9
